max_err,mae,rmse,median_rel_err,runtime_s,mem_bytes,dataset,method,n_points,status
0.00931067070192615,0.00034283909560840265,0.0013131707030615612,3.748056838805679e-07,0.4075933999847621,4800,constant_velocity__clean_uniform,tv_diff,200,ok
26.270420041791215,26.27042001131862,26.27042001131862,11.421921752930071,0.3088718999642879,4800,constant_velocity__clean_uniform,tv_diff_l1,200,ok
1.0391687510491465e-13,1.863620369135788e-14,2.6594363070184983e-14,5.695926821989934e-15,0.006774000008590519,4800,constant_velocity__clean_uniform,rbf_fd,200,ok
2.4558133304708463e-13,2.050137837272814e-14,4.2619806236726817e-14,4.0547275681962245e-15,6.9999368861317635e-06,4800,constant_velocity__uneven_clean,forward_diff,200,ok
2.4558133304708463e-13,2.0448087667546134e-14,4.26131423835931e-14,3.958186435620124e-15,6.299931555986404e-06,4800,constant_velocity__uneven_clean,backward_diff,200,ok
2.3314683517128287e-13,2.4211743721025415e-14,5.239492400567128e-14,3.2823985075874197e-15,1.610000617802143e-05,4800,constant_velocity__uneven_clean,central_diff,200,ok
6.548539488449023e-12,1.794608905925088e-13,6.110601397906434e-13,1.9694391045524517e-14,0.004230300080962479,4800,constant_velocity__uneven_clean,high_order_fd,200,ok
2.389199948993337e-13,3.022915251449376e-14,5.6720432698087963e-14,4.8270566288050286e-15,0.00803500006441027,4800,constant_velocity__uneven_clean,cubic_spline,200,ok
1.532107773982716e-13,7.047695760320493e-15,1.642055509283425e-14,1.5446581212176093e-15,0.0005610999651253223,4800,constant_velocity__uneven_clean,savgol_resampled,200,ok
7.149836278586008e-14,3.0653257709900575e-14,3.7238078499561005e-14,1.2646888367469175e-14,0.0004862000932916999,4800,constant_velocity__uneven_clean,savgol_matched,200,ok
3.637090628672013e-13,7.249756350802272e-15,3.043590921689479e-14,5.792467954566034e-16,0.011347000021487474,4800,constant_velocity__uneven_clean,ALPRD_v1.0,200,ok
3.432809592140984e-13,7.696066006701584e-15,3.164337401651874e-14,5.792467954566034e-16,0.015230500022880733,4800,constant_velocity__uneven_clean,ALPRD_v1.0_fast,200,ok
2.637889906509372e-13,9.561240688071849e-15,3.2351190276821095e-14,5.792467954566034e-16,0.1529727999586612,4800,constant_velocity__uneven_clean,ALPRD_v1.1,200,ok
5.258503854577157e-09,1.94332383518514e-10,7.159654715672124e-10,2.036052486029961e-12,0.07317019999027252,4800,constant_velocity__uneven_clean,ALPRD_v1.2,200,ok
1.4628707134534125e-09,1.3352490224605161e-10,2.248608074153789e-10,3.805342514525641e-11,0.03381739999167621,4800,constant_velocity__uneven_clean,ALPRD_v1.3,200,ok
1.4628707134534125e-09,1.3352490224605161e-10,2.248608074153789e-10,3.805342514525641e-11,0.03415980003774166,4800,constant_velocity__uneven_clean,ALPRD_v1.4,200,ok
8.383279093138185e-08,8.38322705165595e-08,8.383227051707476e-08,3.64487446022234e-08,0.07850549998693168,4800,constant_velocity__uneven_clean,tv_diff,200,ok
5.446656459184851e-10,1.0529345173537763e-10,1.5579347616611273e-10,2.7737329341572032e-11,0.02789989998564124,4800,constant_velocity__uneven_clean,tv_diff_l1,200,ok
3.5922376184771565e-12,8.97304452962544e-14,3.108078143634355e-13,1.1005689113675466e-14,0.0068792999954894185,4800,constant_velocity__uneven_clean,rbf_fd,200,ok
42.90036893478982,1.934057125874463,4.571768323952789,0.43461653594119043,6.199930794537067e-06,4800,constant_velocity__uneven_gaussian,forward_diff,200,ok
42.90036893478982,1.938109220660262,4.572538396664621,0.439369658368861,5.699926987290382e-06,4800,constant_velocity__uneven_gaussian,backward_diff,200,ok
40.704748188427864,2.2946764293667226,5.788088400309127,0.35942449775349805,1.4999997802078724e-05,4800,constant_velocity__uneven_gaussian,central_diff,200,ok
42.62417747080035,2.8464322567941283,6.222220160953784,0.5750158673700642,0.003991300007328391,4800,constant_velocity__uneven_gaussian,high_order_fd,200,ok
42.17309405429971,2.920009540185622,6.20605136470452,0.6309658508094698,0.00028600008226931095,4800,constant_velocity__uneven_gaussian,cubic_spline,200,ok
1.3803083701746317,0.1980701572178186,0.2573030868419212,0.08018519460824852,0.0006017000414431095,4800,constant_velocity__uneven_gaussian,savgol_resampled,200,ok
0.17241740996924015,0.027138018886561675,0.03781639708807696,0.008941245179795491,0.0005658000009134412,4800,constant_velocity__uneven_gaussian,savgol_matched,200,ok
0.10944403563522975,0.020325947005886816,0.02712406963031351,0.007204694079183286,0.01144410006236285,4800,constant_velocity__uneven_gaussian,ALPRD_v1.0,200,ok
0.10944403563530347,0.02032594700588913,0.02712406963032146,0.007204694079183671,0.01547250000294298,4800,constant_velocity__uneven_gaussian,ALPRD_v1.0_fast,200,ok
0.1913885863014042,0.03060670096208194,0.04321562649331545,0.011033516327341657,0.14332589996047318,4800,constant_velocity__uneven_gaussian,ALPRD_v1.1,200,ok
0.13030724705440644,0.01766479553462762,0.026946013056280412,0.004887201560383059,0.06653309997636825,4800,constant_velocity__uneven_gaussian,ALPRD_v1.2,200,ok
0.49397950172820027,0.06834125985118313,0.11265254338283932,0.016236309698602035,0.03811190009582788,4800,constant_velocity__uneven_gaussian,ALPRD_v1.3,200,ok
0.49397950172820027,0.06834125985118313,0.11265254338283932,0.016236309698602035,0.03824050002731383,4800,constant_velocity__uneven_gaussian,ALPRD_v1.4,200,ok
0.0005491339086556302,0.0005491321408121208,0.0005491321408135978,0.0002387533550785509,0.5218229000456631,4800,constant_velocity__uneven_gaussian,tv_diff,200,ok
0.06768098260289657,0.027042724911432083,0.03184694059451687,0.011767799884723304,0.3949233000166714,4800,constant_velocity__uneven_gaussian,tv_diff_l1,200,ok
42.142950258384474,2.911802777962945,6.202700784846972,0.6284604678203736,0.006922700093127787,4800,constant_velocity__uneven_gaussian,rbf_fd,200,ok
53.439009517023024,1.4827906785543628,4.657374111691207,0.30276714563262386,6.400048732757568e-06,4800,constant_velocity__uneven_uniformnoise,forward_diff,200,ok
53.439009517023024,1.4896342857410787,4.658527982652357,0.30495786124689306,5.700043402612209e-06,4800,constant_velocity__uneven_uniformnoise,backward_diff,200,ok
52.81412428441091,1.9837575102849199,6.315633802370284,0.2726188742453154,1.4499993994832039e-05,4800,constant_velocity__uneven_uniformnoise,central_diff,200,ok
53.46896511643645,2.5319003509326667,6.834896533763504,0.40841437456440316,0.003984500071965158,4800,constant_velocity__uneven_uniformnoise,high_order_fd,200,ok
53.25041946956272,2.5721635925136126,6.702485625813033,0.44942685646703223,0.00029880006331950426,4800,constant_velocity__uneven_uniformnoise,cubic_spline,200,ok
0.35171860915893904,0.10530813775994796,0.13026176759520364,0.04050409502273765,0.0006063999608159065,4800,constant_velocity__uneven_uniformnoise,savgol_resampled,200,ok
0.06898313418601543,0.01183911169178848,0.015963169880153283,0.004081539767536687,0.0005441999528557062,4800,constant_velocity__uneven_uniformnoise,savgol_matched,200,ok
0.0313865099606101,0.00842455236613486,0.0115318485936742,0.0025494699921423053,0.01199360005557537,4800,constant_velocity__uneven_uniformnoise,ALPRD_v1.0,200,ok
0.03138650996053771,0.008424552366136486,0.011531848593678319,0.0025494699921429814,0.015062200021930039,4800,constant_velocity__uneven_uniformnoise,ALPRD_v1.0_fast,200,ok
0.045658699123625635,0.013159329955927945,0.01761411566707726,0.0038994609474437515,0.1446071999380365,4800,constant_velocity__uneven_uniformnoise,ALPRD_v1.1,200,ok
0.02812205707095261,0.0061615966097617525,0.008918066514621495,0.001586060193233577,0.0660811000270769,4800,constant_velocity__uneven_uniformnoise,ALPRD_v1.2,200,ok
